['CloudFlare DNS: 141.101.64.0/18', '69477', 'logr.org', '141.101.117.65']
['CloudFlare DNS: 108.162.192.0/18', '69730', 'www.net-228.com', '108.162.196.23']
['CloudFlare DNS: 141.101.64.0/18', '69739', 'legalmix.org', '141.101.117.48']
['CloudFlare DNS: 141.101.64.0/18', '69840', 'spicensk.biz', '141.101.116.113']
['CloudFlare DNS: 108.162.192.0/18', '69942', 'mrspice.biz', '108.162.196.125']
['CloudFlare DNS: 108.162.192.0/18', '70096', 'nsportal.org.ua', '108.162.198.223']
['CloudFlare DNS: 141.101.64.0/18', '70103', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70104', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70105', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70106', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70107', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70108', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70109', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70110', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70111', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70112', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70113', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70114', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70115', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70116', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70117', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70118', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70119', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70120', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70121', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70122', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70123', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70124', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70125', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70126', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70128', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70129', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70130', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70131', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70132', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70133', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70135', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70136', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70137', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70138', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70139', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70140', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70141', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70142', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70143', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70144', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70145', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70146', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70152', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70153', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70154', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 141.101.64.0/18', '70155', 'swimpool.biz', '141.101.117.94']
['CloudFlare DNS: 162.158.0.0/15', '70300', 'rastaman.biz', '162.159.254.195']
['CloudFlare DNS: 162.158.0.0/15', '70316', 'rastaman.biz', '162.159.254.195']
['CloudFlare DNS: 162.158.0.0/15', '70356', 'ganjaseeds.org', '162.159.247.243']
['CloudFlare DNS: 108.162.192.0/18', '70706', 'goodspice.biz', '108.162.198.236']
['CloudFlare DNS: 108.162.192.0/18', '70830', 'zombie-legal.com', '108.162.197.243']
['CloudFlare DNS: 108.162.192.0/18', '70838', 'kittygfs.com', '108.162.198.164']
['CloudFlare DNS: 141.101.64.0/18', '70924', 'blue-chemical.biz', '141.101.118.127']
['CloudFlare DNS: 108.162.192.0/18', '70927', 'rcmag.biz', '108.162.199.90']
['CloudFlare DNS: 108.162.192.0/18', '70950', 'russianroad.biz', '108.162.199.233']
['CloudFlare DNS: 141.101.64.0/18', '71311', 'blue-chemical.biz', '141.101.118.127']
['CloudFlare DNS: 108.162.192.0/18', '71313', 'narkopult.biz', '108.162.198.231']
['CloudFlare DNS: 141.101.64.0/18', '71336', 'vdagestan.com', '141.101.116.61']
['CloudFlare DNS: 141.101.64.0/18', '71337', 'www.vdagestan.com', '141.101.116.61']
['CloudFlare DNS: 108.162.192.0/18', '71397', 'ganjeprom.biz', '108.162.197.236']
['CloudFlare DNS: 108.162.192.0/18', '71399', 'zombie-legal.com', '108.162.196.243']
['CloudFlare DNS: 141.101.64.0/18', '71400', 'silkroadshop.cc', '141.101.116.46']
['CloudFlare DNS: 162.158.0.0/15', '71460', '7chan.org', '162.159.250.184']
['CloudFlare DNS: 162.158.0.0/15', '71461', '7chan.org', '162.159.250.184']
['CloudFlare DNS: 141.101.64.0/18', '71603', 'moscowmix.com', '141.101.117.250']
['CloudFlare DNS: 108.162.192.0/18', '71604', 'rcmag.biz', '108.162.199.90']
['CloudFlare DNS: 108.162.192.0/18', '71605', 'spicespb.biz', '108.162.198.223']
['CloudFlare DNS: 108.162.192.0/18', '71606', 'rcmag.biz', '108.162.199.90']
['CloudFlare DNS: 108.162.192.0/18', '71616', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71617', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71618', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71619', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71620', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71621', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71622', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71623', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71624', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71625', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71626', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71627', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71628', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71629', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71630', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71631', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71632', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71633', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71634', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71635', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71636', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71637', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71638', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71639', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71640', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71641', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71642', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71643', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71644', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71645', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71646', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71647', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71648', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71649', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71650', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71651', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71652', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71653', 'errors-seeds.com', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '71696', 'rasta-legal.com', '108.162.196.142']
['CloudFlare DNS: 108.162.192.0/18', '71697', 'legal-land.com', '108.162.198.85']
['CloudFlare DNS: 108.162.192.0/18', '71740', 'aromapack.net', '108.162.196.154']
['CloudFlare DNS: 162.158.0.0/15', '71792', 'www.rastaman.biz', '162.159.252.196']
['CloudFlare DNS: 198.41.128.0/17', '71822', '2-chru.net', '198.41.249.149']
['CloudFlare DNS: 141.101.64.0/18', '71927', 'legalmix.org', '141.101.116.48']
['CloudFlare DNS: 108.162.192.0/18', '71928', 'navalny.zona.me', '108.162.198.192']
['CloudFlare DNS: 108.162.192.0/18', '71970', 'casino-e.net', '108.162.196.37']
['CloudFlare DNS: 162.158.0.0/15', '71978', 'chaplingames.net', '162.159.245.227']
['CloudFlare DNS: 141.101.64.0/18', '71998', 'kazino-vegas.com', '141.101.116.183']
['CloudFlare DNS: 190.93.240.0/20', '72003', 'www.free-slots-club.com', '190.93.251.52']
['CloudFlare DNS: 108.162.192.0/18', '72113', 'jahgrow.com', '108.162.199.16']
['CloudFlare DNS: 108.162.192.0/18', '72115', 'jahgrow.com', '108.162.199.16']
['CloudFlare DNS: 108.162.192.0/18', '72116', 'jahgrow.com', '108.162.199.16']
['CloudFlare DNS: 141.101.64.0/18', '72133', 'www.world-chemical.com', '141.101.113.144']
['CloudFlare DNS: 108.162.192.0/18', '72136', 'zasmehom.com', '108.162.196.183']
['CloudFlare DNS: 108.162.192.0/18', '72137', 'deep-market.eu', '108.162.199.123']
['CloudFlare DNS: 108.162.192.0/18', '72138', 'deep-market.eu', '108.162.198.123']
['CloudFlare DNS: 108.162.192.0/18', '72171', 'goodspice.biz', '108.162.199.236']
['CloudFlare DNS: 108.162.192.0/18', '72285', 'era-gold.com', '108.162.198.89']
['CloudFlare DNS: 162.158.0.0/15', '72418', 'errors-seeds.com.ua', '162.159.247.101']
['CloudFlare DNS: 108.162.192.0/18', '72651', 'jwh-store.org', '108.162.197.118']
['CloudFlare DNS: 141.101.64.0/18', '72653', 'swimpool.so', '141.101.116.59']
['CloudFlare DNS: 199.27.128.0/21', '73468', 'www.nelegala.net', '199.27.134.144']
['CloudFlare DNS: 198.41.128.0/17', '73625', 'swimpool.biz', '198.41.181.70']
['CloudFlare DNS: 108.162.192.0/18', '73629', 'legal-hash.net', '108.162.198.203']
['CloudFlare DNS: 162.158.0.0/15', '73736', 'www.imperia-of-hentai.net', '162.159.243.119']
['CloudFlare DNS: 141.101.64.0/18', '73836', 'www.upslotscasino.com', '141.101.116.104']
['CloudFlare DNS: 108.162.192.0/18', '73861', 'diplomgoznak.com', '108.162.198.242']
['CloudFlare DNS: 108.162.192.0/18', '74005', 'bestmaza.biz', '108.162.198.142']

Process finished with exit code 0
